id,source_id,target_id,relation_type,status,description,evidence,owner,last_verified_at,notes
REL-EXCH-DEEP-010,SOAR-SERVICE-EXCHANGE-ADAPTER-BOUNDARY,SOAR-SERVICE-EXCHANGE-AUTH-READ,uses,verified_local,Adapter boundary delegates authenticated reads to shared read boundary.,apps/api/src/modules/exchange/exchangeAdapterBoundary.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-011,SOAR-SERVICE-EXCHANGE-SYMBOL-RULES,SOAR-SERVICE-EXCHANGE-PUBLIC-READ,uses,verified_local,Symbol rules load public market metadata through public read boundary.,apps/api/src/modules/exchange/exchangeSymbolRules.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-012,SOAR-SERVICE-EXCHANGE-PUBLIC-READ,SOAR-SERVICE-EXCHANGE-CONNECTOR-FACTORY,uses,verified_local,Public reads use exchange-owned public connectors.,apps/api/src/modules/exchange/exchangePublicRead.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-013,SOAR-SERVICE-EXCHANGE-PUBLIC-MARKET-DATA,SOAR-SERVICE-EXCHANGE-CONNECTOR-FACTORY,uses,verified_local,Public market data reads use disposable exchange connectors.,apps/api/src/modules/exchange/exchangePublicMarketData.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-014,SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,SOAR-SERVICE-EXCHANGE-PUBLIC-READ,uses,verified_local,Market catalog resolves metadata through public read boundary.,apps/api/src/modules/exchange/exchangeMarketCatalog.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-015,SOAR-SERVICE-ORDERS,SOAR-SERVICE-LIVE-ORDER-ADAPTER,uses,verified_local,Orders LIVE open path uses live order adapter behind approval and risk gates.,docs/modules/api-orders.md,Backend,2026-05-24,
REL-EXCH-DEEP-016,SOAR-SERVICE-ORDERS,SOAR-SERVICE-EXCHANGE-ADAPTER-BOUNDARY,uses,verified_local,Orders LIVE cancel path uses exchange adapter boundary.,docs/architecture/reference/exchange-access-ownership-matrix.md,Backend,2026-05-24,
REL-EXCH-DEEP-017,SOAR-SERVICE-POSITIONS,SOAR-SERVICE-EXCHANGE-AUTH-READ,uses,verified_local,Positions exchange snapshot route uses authenticated exchange read boundary.,docs/modules/api-positions.md,Backend,2026-05-24,
REL-EXCH-DEEP-018,SOAR-SERVICE-LIVE-POSITION-RECONCILIATION,SOAR-SERVICE-EXCHANGE-AUTH-READ,uses,verified_local,Live position reconciliation fetches exchange snapshots through authenticated read boundary.,apps/api/src/modules/positions/livePositionReconciliation.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-019,SOAR-SERVICE-MANUAL-CONTEXT,SOAR-SERVICE-EXCHANGE-SYMBOL-RULES,uses,verified_local,Manual context resolves symbol rules through exchange symbol rules service.,apps/api/src/modules/orders/orders.manualContext.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-020,SOAR-SERVICE-PRETRADE,SOAR-SERVICE-EXCHANGE-SYMBOL-RULES,uses,verified_local,Pre-trade validation uses exchange symbol rule truth.,apps/api/src/modules/engine/preTrade.service.ts,Backend,2026-05-24,
REL-EXCH-DEEP-021,SOAR-SERVICE-RUNTIME-AUTOMATION,SOAR-SERVICE-EXCHANGE-PUBLIC-MARKET-DATA,uses,verified_local,Runtime automation and fallback pricing may use exchange public market data truth.,docs/modules/api-engine.md,Backend,2026-05-24,
REL-EXCH-DEEP-022,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-TEST-EXCHANGE-CAPABILITY-CONTRACTS,verified_by,verified_local,Exchange capability contracts are covered by focused tests.,apps/api/src/modules/exchange/exchangeExecutionCapabilityContract.service.test.ts,QA,2026-05-24,
REL-EXCH-DEEP-023,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-TEST-EXCHANGE-AUTH-READ,verified_by,verified_local,Exchange authenticated read boundary is covered by focused tests.,apps/api/src/modules/exchange/exchangeAuthenticatedRead.service.test.ts,QA,2026-05-24,
REL-EXCH-DEEP-024,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-TEST-LIVE-ORDER-ADAPTER,verified_by,verified_local,Live order adapter is covered by focused tests.,apps/api/src/modules/exchange/liveOrderAdapter.service.test.ts,QA,2026-05-24,
REL-EXCH-DEEP-025,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-DOC-VENUE-CONTEXT,governed_by,verified_local,Exchange adapter behavior is governed by venue context source of truth.,docs/architecture/reference/venue-context-source-of-truth-contract.md,Architecture,2026-05-24,
REL-EXCH-DEEP-026,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-DOC-EXCHANGE-OWNERSHIP,documented_by,verified_local,Exchange adapter ownership and support matrix are documented by exchange access ownership matrix.,docs/architecture/reference/exchange-access-ownership-matrix.md,Documentation,2026-05-24,
REL-WALLET-001,SOAR-FEATURE-WALLETS,SOAR-PAGE-WALLETS-LIST,has_entrypoint,verified_local,Wallet management has a canonical list route.,docs/modules/web-wallets.md,Frontend,2026-05-24,
REL-WALLET-002,SOAR-FEATURE-WALLETS,SOAR-PAGE-WALLET-CREATE,has_entrypoint,verified_local,Wallet management has a canonical create route.,docs/modules/web-wallets.md,Frontend,2026-05-24,
REL-WALLET-003,SOAR-FEATURE-WALLETS,SOAR-PAGE-WALLET-EDIT,has_entrypoint,verified_local,Wallet management has a canonical edit route.,docs/modules/web-wallets.md,Frontend,2026-05-24,
REL-WALLET-004,SOAR-FEATURE-WALLETS,SOAR-PAGE-WALLET-PREVIEW,has_entrypoint,verified_local,Wallet management has a canonical preview route.,docs/modules/web-wallets.md,Frontend,2026-05-24,
REL-WALLET-005,SOAR-PAGE-WALLETS-ROOT,SOAR-PAGE-WALLETS-LIST,redirects_to,verified_local,The wallets root route normalizes to the list route.,apps/web/src/app/dashboard/wallets/page.tsx,Frontend,2026-05-24,
REL-WALLET-006,SOAR-PAGE-WALLET-ID-ROOT,SOAR-PAGE-WALLET-EDIT,redirects_to,verified_local,The wallet id route normalizes to the edit route.,apps/web/src/app/dashboard/wallets/[id]/page.tsx,Frontend,2026-05-24,
REL-WALLET-007,SOAR-PAGE-WALLETS-LIST,SOAR-COMP-WALLETS-LIST-TABLE,contains,verified_local,Wallet list page renders the wallet table.,apps/web/src/app/dashboard/wallets/list/page.tsx,Frontend,2026-05-24,
REL-WALLET-008,SOAR-PAGE-WALLET-CREATE,SOAR-COMP-WALLET-FORM-PAGE-CONTENT,contains,verified_local,Wallet create page uses the shared form page wrapper.,apps/web/src/app/dashboard/wallets/create/page.tsx,Frontend,2026-05-24,
REL-WALLET-009,SOAR-PAGE-WALLET-EDIT,SOAR-COMP-WALLET-FORM-PAGE-CONTENT,contains,verified_local,Wallet edit page uses the shared form page wrapper.,apps/web/src/app/dashboard/wallets/[id]/edit/page.tsx,Frontend,2026-05-24,
REL-WALLET-010,SOAR-COMP-WALLET-FORM-PAGE-CONTENT,SOAR-COMP-WALLET-CREATE-EDIT-FORM,contains,verified_local,The route wrapper hosts the create/edit form.,apps/web/src/app/dashboard/wallets/_components/WalletFormPageContent.tsx,Frontend,2026-05-24,
REL-WALLET-011,SOAR-PAGE-WALLET-PREVIEW,SOAR-COMP-WALLET-PREVIEW-PANEL,contains,verified_local,Wallet preview page renders the preview panel.,apps/web/src/app/dashboard/wallets/[id]/preview/page.tsx,Frontend,2026-05-24,
REL-WALLET-012,SOAR-COMP-WALLETS-LIST-TABLE,SOAR-SERVICE-WEB-WALLETS,calls,verified_local,Wallet table actions call the Web wallet service.,apps/web/src/features/wallets/components/WalletsListTable.tsx,Frontend,2026-05-24,
REL-WALLET-013,SOAR-COMP-WALLET-CREATE-EDIT-FORM,SOAR-SERVICE-WEB-WALLETS,calls,verified_local,Wallet create/edit form uses the Web wallet service for metadata preview save and reset commands.,apps/web/src/features/wallets/components/WalletCreateEditForm.tsx,Frontend,2026-05-24,
REL-WALLET-014,SOAR-COMP-WALLET-PREVIEW-PANEL,SOAR-SERVICE-WEB-WALLETS,calls,verified_local,Wallet preview panel reads analytics through the Web wallet service.,apps/web/src/features/wallets/components/WalletPreviewPanel.tsx,Frontend,2026-05-24,
REL-WALLET-015,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-LIST,calls,verified_local,Web wallet service calls the list endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-016,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-METADATA,calls,verified_local,Web wallet service calls the metadata endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-017,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-PREVIEW-BALANCE,calls,verified_local,Web wallet service calls the balance preview endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-018,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-CREATE,calls,verified_local,Web wallet service calls the create endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-019,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-UPDATE,calls,verified_local,Web wallet service calls the update endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-020,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-DELETE,calls,verified_local,Web wallet service calls the delete endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-021,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-RESET-PAPER,calls,verified_local,Web wallet service calls the dedicated paper reset endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-022,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-PERFORMANCE-SUMMARY,calls,verified_local,Web wallet service calls the performance summary endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-023,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-EQUITY-TIMELINE,calls,verified_local,Web wallet service calls the equity timeline endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-024,SOAR-SERVICE-WEB-WALLETS,SOAR-API-WALLET-CASHFLOW-EVENTS,calls,verified_local,Web wallet service calls the cashflow events endpoint.,apps/web/src/features/wallets/services/wallets.service.ts,Frontend,2026-05-24,
REL-WALLET-025,SOAR-API-WALLET-LIST,SOAR-CONTROLLER-WALLETS,routes_to,verified_local,List route is handled by the wallet controller.,apps/api/src/modules/wallets/wallets.routes.ts,Backend,2026-05-24,
REL-WALLET-026,SOAR-API-WALLET-CREATE,SOAR-CONTROLLER-WALLETS,routes_to,verified_local,Create route is handled by the wallet controller.,apps/api/src/modules/wallets/wallets.routes.ts,Backend,2026-05-24,
REL-WALLET-027,SOAR-API-WALLET-UPDATE,SOAR-CONTROLLER-WALLETS,routes_to,verified_local,Update route is handled by the wallet controller.,apps/api/src/modules/wallets/wallets.routes.ts,Backend,2026-05-24,
REL-WALLET-028,SOAR-API-WALLET-RESET-PAPER,SOAR-CONTROLLER-WALLETS,routes_to,verified_local,Paper reset route is handled by the wallet controller.,apps/api/src/modules/wallets/wallets.routes.ts,Backend,2026-05-24,
REL-WALLET-029,SOAR-CONTROLLER-WALLETS,SOAR-TYPES-WALLETS,validates_with,verified_local,Wallet controller validates command query preview and analytics payloads with wallet schemas.,apps/api/src/modules/wallets/wallets.controller.ts,Backend,2026-05-24,
REL-WALLET-030,SOAR-CONTROLLER-WALLETS,SOAR-SERVICE-WALLETS,calls,verified_local,Wallet controller delegates business behavior to the wallet service.,apps/api/src/modules/wallets/wallets.controller.ts,Backend,2026-05-24,
REL-WALLET-031,SOAR-SERVICE-WALLETS,SOAR-DB-WALLET,reads_writes,verified_local,Wallet service owns wallet lifecycle persistence.,apps/api/src/modules/wallets/wallets.service.ts,Backend,2026-05-24,
REL-WALLET-032,SOAR-SERVICE-WALLETS,SOAR-DB-BOT,guards_with,verified_local,Wallet update delete and reset behavior checks linked bot state.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-033,SOAR-SERVICE-WALLETS,SOAR-DB-POSITION,guards_with,verified_local,Paper reset is blocked by open paper positions.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-034,SOAR-SERVICE-WALLETS,SOAR-DB-ORDER,guards_with,verified_local,Paper reset is blocked by active paper open orders.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-035,SOAR-SERVICE-WALLETS,SOAR-SERVICE-EXCHANGE-CAPABILITIES,uses,verified_local,Wallet create and update enforce exchange capability guards.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-036,SOAR-SERVICE-WALLETS,SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,uses,verified_local,Wallet metadata enriches supported market and currency options from market catalog when available.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-037,SOAR-SERVICE-WALLETS,SOAR-SERVICE-EXCHANGE-AUTH-READ,uses,verified_local,Wallet balance preview uses the authenticated exchange read boundary.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-038,SOAR-SERVICE-WALLETS,SOAR-SERVICE-EXCHANGE-ADAPTER-BOUNDARY,uses,verified_local,Wallet cashflow history reads stay inside the canonical exchange adapter boundary.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-039,SOAR-SERVICE-WALLETS,SOAR-SERVICE-WALLET-LEDGER,uses,verified_local,Wallet analytics endpoints use ledger read models.,apps/api/src/modules/wallets/wallets.service.ts,Backend,2026-05-24,
REL-WALLET-040,SOAR-SERVICE-WALLET-LEDGER,SOAR-SERVICE-WALLET-CASHFLOW-CLASSIFIER,uses,verified_local,Ledger analytics uses the cashflow source classifier.,apps/api/src/modules/wallets/walletLedger.service.ts,Backend,2026-05-24,
REL-WALLET-041,SOAR-SERVICE-WALLET-LEDGER,SOAR-DB-POSITION,reads,verified_local,Wallet performance summary scopes open PnL through position records.,docs/modules/api-wallets.md,Backend,2026-05-24,
REL-WALLET-042,SOAR-FEATURE-WALLETS,SOAR-TEST-WALLETS-API,verified_by,verified_local,Wallet API behavior is covered by API tests.,apps/api/src/modules/wallets/wallets.e2e.test.ts,QA,2026-05-24,
REL-WALLET-043,SOAR-FEATURE-WALLETS,SOAR-TEST-WALLETS-WEB,verified_by,verified_local,Wallet Web behavior is covered by page and component tests.,apps/web/src/features/wallets/components/WalletCreateEditForm.test.tsx,QA,2026-05-24,
REL-WALLET-044,SOAR-FEATURE-WALLETS,SOAR-TEST-WALLET-LEDGER,verified_by,verified_local,Wallet ledger and cashflow semantics are covered by focused tests.,apps/api/src/modules/wallets/walletCashflowClassifier.service.test.ts,QA,2026-05-24,
REL-WALLET-045,SOAR-FEATURE-WALLETS,SOAR-DOC-API-WALLETS,documented_by,verified_local,Wallet backend behavior is documented by the API wallets module deep-dive.,docs/modules/api-wallets.md,Documentation,2026-05-24,
REL-WALLET-046,SOAR-FEATURE-WALLETS,SOAR-DOC-WEB-WALLETS,documented_by,verified_local,Wallet frontend behavior is documented by the Web wallets module deep-dive.,docs/modules/web-wallets.md,Documentation,2026-05-24,
REL-WALLET-047,SOAR-FEATURE-WALLETS,SOAR-FEATURE-BOT-RUNTIME,unblocks,verified_local,Wallet creation is a prerequisite for bot creation and runtime trading context.,docs/modules/api-wallets.md,Product,2026-05-24,
REL-WALLET-048,SOAR-FEATURE-WALLETS,SOAR-FEATURE-MANUAL-ORDER,context_for,verified_local,Wallet mode allocation and exchange context guard manual order behavior.,docs/modules/api-wallets.md,Product,2026-05-24,
REL-PROFILE-APIKEY-001,SOAR-FEATURE-PROFILE-API-KEYS,SOAR-PAGE-PROFILE,has_entrypoint,verified_local,Profile API-key management is hosted under the profile page.,docs/modules/web-profile.md,Frontend,2026-05-24,
REL-PROFILE-APIKEY-002,SOAR-PAGE-PROFILE,SOAR-COMP-API-KEYS-LIST,contains,verified_local,Profile page renders the API keys list panel.,docs/modules/web-profile.md,Frontend,2026-05-24,
REL-PROFILE-APIKEY-003,SOAR-PAGE-PROFILE,SOAR-COMP-API-KEY-FORM,contains,verified_local,Profile page renders the API key form panel.,docs/modules/web-profile.md,Frontend,2026-05-24,
REL-PROFILE-APIKEY-004,SOAR-COMP-API-KEYS-LIST,SOAR-HOOK-USE-API-KEYS,uses,verified_local,API key list uses profile API-key hook state.,apps/web/src/features/profile/components/ApiKeysList.tsx,Frontend,2026-05-24,
REL-PROFILE-APIKEY-005,SOAR-COMP-API-KEY-FORM,SOAR-HOOK-USE-API-KEYS,uses,verified_local,API key form uses profile API-key hook state.,apps/web/src/features/profile/components/ApiKeyForm.tsx,Frontend,2026-05-24,
REL-PROFILE-APIKEY-006,SOAR-HOOK-USE-API-KEYS,SOAR-SERVICE-WEB-API-KEYS,calls,verified_local,useApiKeys delegates HTTP calls to the Web API-key service.,apps/web/src/features/profile/hooks/useApiKeys.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-007,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-LIST,calls,verified_local,Web API-key service calls the list endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-008,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-CREATE,calls,verified_local,Web API-key service calls the create endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-009,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-UPDATE,calls,verified_local,Web API-key service calls the update endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-010,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-DELETE,calls,verified_local,Web API-key service calls the delete endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-011,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-TEST,calls,verified_local,Web API-key service calls the provided credential probe endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-012,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-STORED-TEST,calls,verified_local,Web API-key service calls the stored credential probe endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-013,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-ROTATE,calls,verified_local,Web API-key service calls the rotate endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-014,SOAR-SERVICE-WEB-API-KEYS,SOAR-API-PROFILE-APIKEY-REVOKE,calls,verified_local,Web API-key service calls the revoke endpoint.,apps/web/src/features/profile/services/apiKeys.service.ts,Frontend,2026-05-24,
REL-PROFILE-APIKEY-015,SOAR-API-PROFILE-APIKEY-LIST,SOAR-CONTROLLER-PROFILE-API-KEYS,routes_to,verified_local,API-key list route is handled by the profile API-key controller.,apps/api/src/modules/profile/apiKey/apiKey.routes.ts,Backend,2026-05-24,
REL-PROFILE-APIKEY-016,SOAR-API-PROFILE-APIKEY-CREATE,SOAR-CONTROLLER-PROFILE-API-KEYS,routes_to,verified_local,API-key create route is handled by the profile API-key controller.,apps/api/src/modules/profile/apiKey/apiKey.routes.ts,Backend,2026-05-24,
REL-PROFILE-APIKEY-017,SOAR-API-PROFILE-APIKEY-TEST,SOAR-CONTROLLER-PROFILE-API-KEYS,routes_to,verified_local,API-key provided credential test route is handled by the profile API-key controller.,apps/api/src/modules/profile/apiKey/apiKey.routes.ts,Backend,2026-05-24,
REL-PROFILE-APIKEY-018,SOAR-API-PROFILE-APIKEY-STORED-TEST,SOAR-CONTROLLER-PROFILE-API-KEYS,routes_to,verified_local,API-key stored credential test route is handled by the profile API-key controller.,apps/api/src/modules/profile/apiKey/apiKey.routes.ts,Backend,2026-05-24,
